"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"05.03.2020","9.195,0","8.805,0","9.250,0","8.795,0","3,73K","4,97%"
"04.03.2020","8.760,0","8.830,0","8.910,0","8.700,0","1,84K","-0,11%"
"03.03.2020","8.770,0","8.990,0","8.995,0","8.740,0","2,96K","-2,28%"
"02.03.2020","8.975,0","8.645,0","9.030,0","8.540,0","2,16K","4,48%"
"01.03.2020","8.590,0","8.677,5","8.770,0","8.590,0","-","-0,84%"
"28.02.2020","8.663,0","8.825,0","8.905,0","8.430,0","0,63K","-2,55%"
"27.02.2020","8.890,0","8.780,0","8.980,0","8.520,0","3,90K","1,25%"
"26.02.2020","8.780,0","9.385,0","9.395,0","8.595,0","7,64K","-5,79%"
"25.02.2020","9.320,0","9.640,0","9.695,0","9.240,0","4,06K","-2,92%"
"24.02.2020","9.600,0","9.935,0","10.075,0","9.480,0","7,38K","-5,70%"
"23.02.2020","10.180,0","9.882,5","10.195,0","9.797,5","-","4,52%"
"21.02.2020","9.740,0","9.650,0","9.830,0","9.600,0","2,13K","1,30%"
"20.02.2020","9.615,0","9.735,0","9.735,0","9.405,0","3,92K","-5,97%"
"19.02.2020","10.225,0","10.280,0","10.545,0","9.245,0","9,02K","-0,24%"
"18.02.2020","10.250,0","9.980,0","10.365,0","9.505,0","20,88K","5,05%"
"17.02.2020","9.757,5","9.995,0","10.040,0","9.505,0","-","-2,38%"
"16.02.2020","9.995,0","10.335,0","10.335,0","9.930,0","-","-4,76%"
"14.02.2020","10.495,0","10.305,0","10.635,0","10.210,0","8,77K","1,84%"
"13.02.2020","10.305,0","10.505,0","10.670,0","10.160,0","16,24K","-2,09%"
"12.02.2020","10.525,0","10.325,0","10.620,0","10.315,0","13,01K","1,15%"
"11.02.2020","10.405,0","9.930,0","10.570,0","9.790,0","15,83K","4,73%"
"10.02.2020","9.935,0","10.200,0","10.360,0","9.510,0","6,78K","-3,66%"
"09.02.2020","10.312,5","9.875,0","10.337,5","9.850,0","-","4,75%"
"07.02.2020","9.845,0","9.805,0","10.030,0","9.740,0","8,52K","-0,51%"
"06.02.2020","9.895,0","9.800,0","10.010,0","9.685,0","12,01K","0,66%"
"05.02.2020","9.830,0","9.245,0","9.945,0","9.225,0","14,31K","6,21%"
"04.02.2020","9.255,0","9.355,0","9.440,0","9.130,0","8,19K","-1,65%"
"03.02.2020","9.410,0","9.495,0","9.790,0","9.270,0","8,92K","-0,45%"
"02.02.2020","9.452,5","9.475,0","9.540,0","9.392,5","-","1,88%"
"31.01.2020","9.277,6","9.555,0","9.555,0","9.180,0","1,07K","-2,90%"
"30.01.2020","9.555,0","9.335,0","9.570,0","9.160,0","15,04K","1,76%"
"29.01.2020","9.390,0","9.040,0","9.480,0","9.040,0","12,12K","3,64%"
"28.01.2020","9.060,0","8.935,0","9.215,0","8.895,0","15,88K","0,72%"
"27.01.2020","8.995,0","8.595,0","9.020,0","8.575,0","13,13K","3,81%"
"26.01.2020","8.665,0","8.457,5","8.680,0","8.457,5","-","2,00%"
"24.01.2020","8.495,0","8.410,0","8.540,0","8.235,0","9,84K","1,49%"
"23.01.2020","8.370,0","8.665,0","8.705,0","8.290,0","13,85K","-3,57%"
"22.01.2020","8.680,0","8.775,0","8.865,0","8.600,0","4,72K","-0,80%"
"21.01.2020","8.750,0","8.720,0","8.825,0","8.515,0","7,46K","0,92%"
"20.01.2020","8.670,0","8.740,0","8.760,0","8.535,0","-","-0,80%"
"19.01.2020","8.740,0","8.835,0","8.922,5","8.645,0","-","-2,07%"
"17.01.2020","8.925,0","8.765,0","9.085,0","8.720,0","6,90K","1,54%"
"16.01.2020","8.790,0","8.925,0","8.955,0","8.615,0","5,82K","-1,01%"
"15.01.2020","8.880,0","8.810,0","8.995,0","8.635,0","7,02K","1,49%"
"14.01.2020","8.750,0","8.165,0","8.955,0","8.150,0","13,50K","6,71%"
"13.01.2020","8.200,0","8.235,0","8.300,0","8.100,0","3,21K","-1,00%"
"12.01.2020","8.282,5","7.965,0","8.282,5","7.965,0","-","1,81%"
"10.01.2020","8.135,0","7.855,0","8.220,0","7.700,0","13,11K","3,17%"
"09.01.2020","7.885,0","8.120,0","8.170,0","7.800,0","10,40K","-2,77%"
"08.01.2020","8.110,0","8.165,0","8.595,0","7.915,0","16,33K","-2,05%"
"07.01.2020","8.280,0","7.725,0","8.300,0","7.725,0","11,53K","8,73%"
"06.01.2020","7.615,0","7.435,0","7.685,0","7.385,0","6,10K","2,46%"
"05.01.2020","7.432,5","7.402,5","7.445,0","7.385,0","-","0,64%"
"03.01.2020","7.385,0","6.960,0","7.500,0","6.860,0","8,66K","6,41%"
"02.01.2020","6.940,0","7.225,0","7.225,0","6.900,0","4,75K","-3,74%"
"01.01.2020","7.210,0","7.220,0","7.230,0","7.202,5","-","0,00%"
"31.12.2019","7.210,0","7.295,0","7.350,0","7.160,0","2,95K","-1,03%"
"30.12.2019","7.285,0","7.445,0","7.480,0","7.245,0","3,12K","-2,15%"
"29.12.2019","7.445,0","7.270,0","7.470,0","7.187,5","-","3,35%"
"27.12.2019","7.203,8","7.195,0","7.245,0","7.055,0","0,61K","-0,64%"
"26.12.2019","7.250,0","7.220,0","7.445,0","7.170,0","4,30K","-2,13%"
"25.12.2019","7.407,5","7.265,0","7.407,5","7.265,0","-","2,38%"
"24.12.2019","7.235,0","7.330,0","7.430,0","7.215,0","3,52K","-2,36%"
"23.12.2019","7.410,0","7.420,0","7.715,0","7.290,0","7,85K","-1,98%"
"22.12.2019","7.560,0","7.262,5","7.577,5","7.225,0","-","4,56%"
"20.12.2019","7.230,0","7.160,0","7.235,0","7.085,0","2,48K","0,91%"
"19.12.2019","7.165,0","7.280,0","7.440,0","7.055,0","4,60K","0,42%"
"18.12.2019","7.135,0","6.575,0","7.235,0","6.420,0","11,82K","8,43%"
"17.12.2019","6.580,0","6.880,0","6.940,0","6.560,0","5,98K","-4,08%"
"16.12.2019","6.860,0","7.120,0","7.145,0","6.790,0","7,72K","-3,52%"
"15.12.2019","7.110,0","7.215,0","7.287,5","7.082,5","-","-2,13%"
"13.12.2019","7.265,0","7.215,0","7.335,0","7.200,0","3,65K","0,00%"
"12.12.2019","7.265,0","7.210,0","7.370,0","7.070,0","4,52K","1,25%"
"11.12.2019","7.175,0","7.250,0","7.290,0","7.130,0","2,98K","-0,55%"
"10.12.2019","7.215,0","7.345,0","7.410,0","7.165,0","3,36K","-1,43%"
"09.12.2019","7.320,0","7.570,0","7.705,0","7.290,0","3,53K","-3,05%"
"08.12.2019","7.550,0","7.467,5","7.585,0","7.427,5","-","1,21%"
"06.12.2019","7.460,0","7.435,0","7.655,0","7.335,0","3,51K","0,54%"
"05.12.2019","7.420,0","7.255,0","7.525,0","7.180,0","4,44K","2,77%"
"04.12.2019","7.220,0","7.335,0","7.965,0","7.085,0","8,67K","-1,63%"
"03.12.2019","7.340,0","7.370,0","7.445,0","7.260,0","1,71K","0,07%"
"02.12.2019","7.335,0","7.465,0","7.555,0","7.195,0","4,33K","-1,71%"
"01.12.2019","7.462,5","7.812,5","7.850,0","7.452,5","-","-4,03%"
"29.11.2019","7.775,7","7.530,0","7.800,0","7.365,0","2,45K","4,72%"
"28.11.2019","7.425,0","7.547,5","7.657,5","7.365,0","-","-1,92%"
"27.11.2019","7.570,0","7.150,0","7.700,0","6.835,0","8,58K","6,39%"
"26.11.2019","7.115,0","7.205,0","7.345,0","7.015,0","5,90K","-0,70%"
"25.11.2019","7.165,0","7.050,0","7.375,0","6.510,0","10,02K","3,69%"
"24.11.2019","6.910,0","7.440,0","7.440,0","6.870,0","-","-5,73%"
"22.11.2019","7.330,0","7.620,0","7.735,0","6.775,0","9,94K","-3,30%"
"21.11.2019","7.580,0","8.110,0","8.140,0","7.360,0","5,63K","-6,54%"
"20.11.2019","8.110,0","8.145,0","8.275,0","8.045,0","3,89K","0,00%"
"19.11.2019","8.110,0","8.200,0","8.215,0","8.005,0","3,01K","-1,16%"
"18.11.2019","8.205,0","8.550,0","8.565,0","8.005,0","4,00K","-3,53%"
"17.11.2019","8.505,0","8.557,5","8.662,5","8.495,0","-","0,00%"
"15.11.2019","8.505,0","8.680,0","8.820,0","8.355,0","4,10K","-1,96%"
"14.11.2019","8.675,0","8.805,0","8.830,0","8.590,0","2,34K","-1,25%"
"13.11.2019","8.785,0","8.815,0","8.880,0","8.730,0","2,12K","-0,57%"
"12.11.2019","8.835,0","8.735,0","8.915,0","8.555,0","3,55K","0,97%"
"11.11.2019","8.750,0","9.100,0","9.135,0","8.585,0","3,62K","-3,26%"
"10.11.2019","9.045,0","8.850,0","9.132,5","8.850,0","-","2,26%"
"08.11.2019","8.845,0","9.260,0","9.305,0","8.680,0","5,49K","-4,07%"
"07.11.2019","9.220,0","9.425,0","9.460,0","9.125,0","3,32K","-1,50%"
"06.11.2019","9.360,0","9.405,0","9.515,0","9.325,0","1,37K","-0,64%"
"05.11.2019","9.420,0","9.480,0","9.580,0","8.360,0","2,88K","-1,52%"
"04.11.2019","9.565,0","9.270,0","9.790,0","9.170,0","3,45K","3,43%"
"03.11.2019","9.247,5","9.387,5","9.387,5","9.090,0","-","0,14%"
"01.11.2019","9.235,0","9.230,0","9.360,0","9.120,0","2,64K","-0,75%"
"31.10.2019","9.305,0","9.225,0","9.510,0","9.000,0","2,09K","0,38%"
"30.10.2019","9.270,0","9.540,0","9.565,0","9.060,0","3,55K","-0,48%"
"29.10.2019","9.315,0","9.585,0","9.655,0","9.155,0","3,04K","-2,26%"
"28.10.2019","9.530,0","9.700,0","10.050,0","9.330,0","6,47K","-1,06%"
"27.10.2019","9.632,5","8.667,5","9.840,0","8.667,5","-","25,45%"
"25.10.2019","7.678,5","7.450,0","7.720,0","7.400,0","0,56K","2,52%"
"24.10.2019","7.490,0","7.420,0","7.515,0","7.355,0","3,21K","0,20%"
"23.10.2019","7.475,0","8.080,0","8.110,0","7.245,0","5,77K","-8,45%"
"22.10.2019","8.165,0","8.230,0","8.330,0","8.065,0","2,45K","-0,49%"
"21.10.2019","8.205,0","8.255,0","8.380,0","8.160,0","3,64K","-1,11%"
"20.10.2019","8.297,5","8.290,0","8.300,0","8.237,5","-","4,24%"
"18.10.2019","7.960,0","8.065,0","8.130,0","7.805,0","3,41K","-1,24%"
"17.10.2019","8.060,0","7.975,0","8.150,0","7.935,0","2,58K","1,38%"
"16.10.2019","7.950,0","8.150,0","8.195,0","7.900,0","3,69K","-2,69%"
"15.10.2019","8.170,0","8.340,0","8.435,0","8.085,0","2,75K","-2,21%"
"14.10.2019","8.355,0","8.255,0","8.435,0","8.220,0","1,77K","0,88%"
"13.10.2019","8.282,5","8.327,5","8.330,0","8.252,5","-","-0,87%"
"11.10.2019","8.355,0","8.595,0","8.850,0","8.285,0","4,13K","-2,79%"
"10.10.2019","8.595,0","8.605,0","8.670,0","8.445,0","2,72K","-0,58%"
"09.10.2019","8.645,0","8.185,0","8.780,0","8.125,0","4,72K","5,81%"
"08.10.2019","8.170,0","8.260,0","8.365,0","8.095,0","2,28K","-1,03%"
"07.10.2019","8.255,0","7.900,0","8.350,0","7.745,0","5,78K","5,36%"
"06.10.2019","7.835,0","8.217,5","8.217,5","7.785,0","-","-4,74%"
"04.10.2019","8.225,0","8.165,0","8.310,0","8.020,0","1,99K","0,80%"
"03.10.2019","8.160,0","8.285,0","8.435,0","8.075,0","2,58K","-1,33%"
"02.10.2019","8.270,0","8.330,0","8.400,0","8.185,0","1,86K","-0,66%"
"01.10.2019","8.325,0","8.360,0","8.560,0","8.235,0","3,54K","-0,12%"
"30.09.2019","8.335,0","8.090,0","8.415,0","7.710,0","4,98K","3,22%"
"29.09.2019","8.075,0","7.965,0","8.172,5","7.965,0","-","0,88%"
"27.09.2019","8.004,5","8.085,0","8.140,0","7.940,0","0,45K","-1,73%"
"26.09.2019","8.145,0","8.515,0","8.670,0","7.710,0","5,37K","-2,46%"
"25.09.2019","8.350,0","8.670,0","8.785,0","8.205,0","5,82K","-0,36%"
"24.09.2019","8.380,0","9.770,0","9.780,0","7.995,0","10,53K","-14,53%"
"23.09.2019","9.805,0","10.125,0","10.125,0","9.690,0","4,65K","-2,39%"
"22.09.2019","10.045,0","10.232,5","10.232,5","10.035,0","-","-1,33%"
"20.09.2019","10.180,0","10.155,0","10.355,0","10.095,0","2,40K","0,25%"
"19.09.2019","10.155,0","10.315,0","10.450,0","9.605,0","4,34K","-0,49%"
"18.09.2019","10.205,0","10.250,0","10.310,0","10.120,0","1,58K","-0,97%"
"17.09.2019","10.305,0","10.305,0","10.405,0","10.185,0","1,58K","1,68%"
"16.09.2019","10.135,0","10.335,0","10.430,0","10.105,0","2,31K","-2,22%"
"15.09.2019","10.365,0","10.485,0","10.502,5","10.335,0","-","0,97%"
"13.09.2019","10.265,0","10.480,0","10.560,0","10.205,0","2,88K","-1,39%"
"12.09.2019","10.410,0","10.160,0","10.470,0","10.085,0","3,10K","2,81%"
"11.09.2019","10.125,0","10.145,0","10.345,0","9.900,0","3,53K","0,65%"
"10.09.2019","10.060,0","10.360,0","10.455,0","9.945,0","3,40K","-2,99%"
"09.09.2019","10.370,0","10.490,0","10.620,0","10.115,0","3,97K","-1,00%"
"08.09.2019","10.475,0","10.405,0","10.522,5","10.405,0","-","0,14%"
"06.09.2019","10.460,0","10.635,0","11.130,0","10.230,0","6,76K","-1,55%"
"05.09.2019","10.625,0","10.790,0","10.810,0","10.530,0","3,61K","-1,94%"
"04.09.2019","10.835,0","10.840,0","10.965,0","10.470,0","3,70K","0,32%"
"03.09.2019","10.800,0","9.795,0","10.925,0","9.795,0","7,22K","2,78%"
"02.09.2019","10.507,5","9.895,0","10.600,0","9.845,0","-","6,38%"
"01.09.2019","9.877,5","9.657,5","9.932,5","9.657,5","-","3,06%"
"30.08.2019","9.584,0","9.500,0","9.630,0","9.385,0","0,36K","0,83%"
"29.08.2019","9.505,0","9.695,0","9.730,0","9.305,0","4,15K","-1,45%"
"28.08.2019","9.645,0","10.150,0","10.320,0","9.470,0","5,69K","-5,12%"
"27.08.2019","10.165,0","10.305,0","10.410,0","10.030,0","3,66K","-1,60%"
"26.08.2019","10.330,0","10.030,0","10.730,0","9.970,0","4,19K","0,78%"
"25.08.2019","10.250,0","10.237,5","10.367,5","10.075,0","-","-2,01%"
"23.08.2019","10.460,0","10.205,0","10.535,0","10.050,0","3,32K","2,70%"
"22.08.2019","10.185,0","10.040,0","10.255,0","9.765,0","3,96K","0,69%"
"21.08.2019","10.115,0","10.815,0","10.890,0","9.850,0","5,03K","-6,13%"
"20.08.2019","10.775,0","10.765,0","11.015,0","10.590,0","2,56K","0,28%"
"19.08.2019","10.745,0","10.445,0","10.890,0","10.305,0","2,65K","3,74%"
"18.08.2019","10.357,5","10.477,5","10.490,0","10.167,5","-","-1,50%"
"16.08.2019","10.515,0","10.400,0","10.590,0","9.765,0","5,25K","3,80%"
"15.08.2019","10.130,0","10.240,0","10.440,0","9.500,0","7,41K","-0,30%"
"14.08.2019","10.160,0","10.930,0","10.955,0","10.070,0","6,02K","-7,17%"
"13.08.2019","10.945,0","11.505,0","11.570,0","10.800,0","4,15K","-5,32%"
"12.08.2019","11.560,0","11.675,0","11.695,0","11.340,0","1,83K","-0,82%"
"11.08.2019","11.655,0","11.640,0","11.685,0","11.597,5","-","-2,43%"
"09.08.2019","11.945,0","11.855,0","12.235,0","11.795,0","3,52K","2,18%"
"08.08.2019","11.690,0","12.075,0","12.205,0","11.600,0","2,43K","-1,64%"
"07.08.2019","11.885,0","11.600,0","12.330,0","11.325,0","5,02K","0,46%"
"06.08.2019","11.830,0","11.925,0","12.505,0","11.700,0","3,81K","-0,67%"
"05.08.2019","11.910,0","11.070,0","12.130,0","11.070,0","4,07K","7,03%"
"04.08.2019","11.127,5","10.725,0","11.267,5","10.725,0","-","4,98%"
"02.08.2019","10.600,0","10.595,0","10.870,0","10.490,0","2,70K","1,44%"
"01.08.2019","10.450,0","10.160,0","10.665,0","10.015,0","1,88K","3,31%"
"31.07.2019","10.115,0","9.725,0","10.295,0","9.685,0","2,20K","3,90%"
"30.07.2019","9.735,0","9.565,0","9.930,0","9.470,0","2,38K","2,15%"
"29.07.2019","9.530,0","9.575,0","9.850,0","9.195,0","3,07K","-0,83%"
"28.07.2019","9.610,0","9.917,5","9.917,5","9.195,0","-","-1,57%"
"26.07.2019","9.763,5","9.875,0","9.955,0","9.645,0","0,92K","-1,03%"
"25.07.2019","9.865,0","9.780,0","10.215,0","9.735,0","3,90K","2,33%"
"24.07.2019","9.640,0","10.155,0","10.155,0","9.485,0","5,62K","-5,02%"
"23.07.2019","10.150,0","10.290,0","10.370,0","9.860,0","3,69K","0,05%"
"22.07.2019","10.145,0","10.630,0","10.720,0","10.070,0","5,22K","-5,28%"
"21.07.2019","10.710,0","10.595,0","10.825,0","10.595,0","-","2,39%"
"19.07.2019","10.460,0","10.635,0","10.845,0","10.130,0","4,70K","-0,85%"
"18.07.2019","10.550,0","9.825,0","10.825,0","9.345,0","8,51K","7,71%"
"17.07.2019","9.795,0","9.695,0","10.025,0","9.095,0","8,04K","0,67%"
"16.07.2019","9.730,0","10.840,0","11.155,0","9.460,0","8,51K","-10,82%"
"15.07.2019","10.910,0","10.945,0","11.040,0","9.915,0","7,60K","6,78%"
"14.07.2019","10.217,5","11.660,0","11.845,0","10.117,5","-","-12,89%"
"12.07.2019","11.730,0","11.405,0","12.005,0","11.195,0","3,36K","0,00%"
"11.07.2019","11.730,0","12.130,0","12.385,0","11.045,0","9,62K","-4,40%"
"10.07.2019","12.270,0","12.825,0","13.480,0","11.760,0","10,62K","-3,84%"
"09.07.2019","12.760,0","12.530,0","13.115,0","12.330,0","6,43K","2,53%"
"08.07.2019","12.445,0","11.630,0","12.525,0","11.500,0","3,93K","6,92%"
"07.07.2019","11.640,0","11.217,5","11.760,0","11.217,5","-","3,15%"
"05.07.2019","11.285,0","11.485,0","12.230,0","10.910,0","8,76K","-0,13%"
"04.07.2019","11.300,0","12.165,0","12.230,0","11.200,0","-","-0,62%"
"03.07.2019","11.370,0","10.890,0","11.765,0","10.855,0","6,77K","3,46%"
"02.07.2019","10.990,0","10.685,0","11.120,0","9.805,0","6,87K","5,93%"
"01.07.2019","10.375,0","11.505,0","11.505,0","10.150,0","9,77K","-5,38%"
"30.06.2019","10.965,0","12.052,5","12.052,5","10.880,0","-","-6,79%"
"28.06.2019","11.763,8","10.865,0","12.020,0","10.815,0","0,39K","8,37%"
"27.06.2019","10.855,0","12.500,0","13.340,0","10.285,0","23,27K","-21,82%"
"26.06.2019","13.885,0","11.520,0","13.915,0","11.520,0","21,33K","22,01%"
"25.06.2019","11.380,0","11.035,0","11.525,0","11.010,0","10,35K","3,97%"
"24.06.2019","10.945,0","10.925,0","11.160,0","10.615,0","9,90K","-0,77%"
"23.06.2019","11.030,0","10.125,0","11.220,0","10.125,0","-","10,52%"
"21.06.2019","9.980,0","9.615,0","10.060,0","9.560,0","6,91K","3,69%"
"20.06.2019","9.625,0","9.320,0","9.705,0","9.260,0","5,35K","4,51%"
"19.06.2019","9.210,0","9.020,0","9.255,0","8.985,0","2,22K","1,04%"
"18.06.2019","9.115,0","9.365,0","9.575,0","8.985,0","6,73K","-2,83%"
"17.06.2019","9.380,0","9.065,0","9.495,0","9.055,0","6,93K","3,30%"
"16.06.2019","9.080,0","9.065,0","9.247,5","9.060,0","-","7,58%"
"14.06.2019","8.440,0","8.365,0","8.515,0","8.215,0","2,08K","1,87%"
"13.06.2019","8.285,0","8.180,0","8.330,0","8.070,0","2,08K","1,10%"
"12.06.2019","8.195,0","7.930,0","8.340,0","7.830,0","3,93K","3,47%"
"11.06.2019","7.920,0","7.980,0","8.085,0","7.720,0","2,54K","-1,12%"
"10.06.2019","8.010,0","7.675,0","8.115,0","7.515,0","3,26K","4,50%"
"09.06.2019","7.665,0","8.200,0","8.200,0","7.515,0","-","-4,31%"
"07.06.2019","8.010,0","7.765,0","8.175,0","7.740,0","2,93K","5,26%"
"06.06.2019","7.610,0","7.745,0","7.915,0","7.460,0","4,39K","-2,87%"
"05.06.2019","7.835,0","7.525,0","7.970,0","7.435,0","2,85K","2,75%"
"04.06.2019","7.625,0","8.560,0","8.565,0","7.515,0","11,78K","-11,75%"
"03.06.2019","8.640,0","8.730,0","8.865,0","8.385,0","4,64K","-2,26%"
"02.06.2019","8.840,0","8.610,0","8.865,0","8.550,0","-","5,06%"
"31.05.2019","8.414,2","8.290,0","8.440,0","8.100,0","-","-2,39%"
"30.05.2019","8.620,0","8.660,0","9.125,0","8.345,0","11,45K","-0,81%"
"29.05.2019","8.690,0","8.730,0","8.775,0","8.420,0","11,72K","-0,17%"
"28.05.2019","8.705,0","8.660,0","9.035,0","8.550,0","18,55K","-2,00%"
"27.05.2019","8.882,5","8.835,0","9.065,0","8.775,0","-","0,54%"
"26.05.2019","8.835,0","8.067,5","8.920,0","8.067,5","-","9,28%"
"24.05.2019","8.085,0","7.845,0","8.230,0","7.815,0","12,00K","3,52%"
"23.05.2019","7.810,0","7.685,0","7.895,0","7.485,0","10,99K","-1,76%"
"22.05.2019","7.950,0","8.030,0","8.075,0","7.710,0","10,83K","-1,24%"
"21.05.2019","8.050,0","8.065,0","8.140,0","7.840,0","7,78K","2,55%"
"20.05.2019","7.850,0","8.075,0","8.380,0","7.620,0","15,20K","-4,82%"
"19.05.2019","8.247,5","7.055,0","8.375,0","7.055,0","-","14,87%"
"17.05.2019","7.180,0","7.940,0","7.990,0","6.320,0","15,47K","-8,83%"
"16.05.2019","7.875,0","8.185,0","8.445,0","7.725,0","19,97K","-4,26%"
"15.05.2019","8.225,0","7.815,0","8.300,0","7.815,0","13,41K","5,72%"
"14.05.2019","7.780,0","8.145,0","8.385,0","7.630,0","26,37K","-2,14%"
"13.05.2019","7.950,0","7.150,0","8.030,0","6.870,0","31,43K","13,82%"
"12.05.2019","6.985,0","6.262,5","7.240,0","6.262,5","-","9,74%"
