Date,Social Volume,Social Volume AI,Positive sentiment (Total),Negative sentiment (Total),Weighted sentiment (Total)
2011-05-18T00:00:00.000Z,489,1214,65.19915586709976,30.492833197116852,
2011-05-19T00:00:00.000Z,450,849,42.9223393201828,36.92944020032883,
2011-05-20T00:00:00.000Z,394,786,53.63864004611969,29.486949920654297,
2011-05-21T00:00:00.000Z,339,695,43.062378108501434,20.772664487361908,
2011-05-22T00:00:00.000Z,328,553,38.64234882593155,26.278568506240845,
2011-05-23T00:00:00.000Z,479,1017,50.423172533512115,29.313199281692505,
2011-05-24T00:00:00.000Z,475,918,51.69582438468933,36.51406705379486,
2011-05-25T00:00:00.000Z,492,860,51.96819019317627,48.08734321594238,
2011-05-26T00:00:00.000Z,544,1079,56.59567266702652,43.81885236501694,
2011-05-27T00:00:00.000Z,479,920,35.695984065532684,42.33767545223236,
2011-05-28T00:00:00.000Z,381,748,34.17078119516373,27.163010001182556,
2011-05-29T00:00:00.000Z,441,892,34.893799901008606,34.99367117881775,
2011-05-30T00:00:00.000Z,494,859,54.25165277719498,46.573537945747375,
2011-05-31T00:00:00.000Z,632,1374,65.53902447223663,45.19715112447739,
2011-06-01T00:00:00.000Z,586,1191,66.32150691747665,50.85403263568878,
2011-06-02T00:00:00.000Z,684,1333,87.07449811697006,63.1597506403923,
2011-06-03T00:00:00.000Z,808,1457,99.01872432231903,73.2880619764328,
2011-06-04T00:00:00.000Z,656,1305,72.10246002674103,58.57282441854477,
2011-06-05T00:00:00.000Z,795,1581,95.13113564252853,59.67426460981369,
2011-06-06T00:00:00.000Z,1028,2128,113.49085479974747,83.00216686725616,
2011-06-07T00:00:00.000Z,1006,2098,104.1719713807106,98.95101177692413,
2011-06-08T00:00:00.000Z,1172,2090,128.18010705709457,118.28655731678009,
2011-06-09T00:00:00.000Z,1183,2316,131.60829365253448,89.24993240833282,
2011-06-10T00:00:00.000Z,1073,2150,124.24307262897491,98.91885894536972,
2011-06-11T00:00:00.000Z,930,1783,84.50419968366623,85.79697519540787,
2011-06-12T00:00:00.000Z,1160,2349,118.87086832523346,111.90126574039459,
2011-06-13T00:00:00.000Z,1095,1878,136.77555656433105,106.78877931833267,
2011-06-14T00:00:00.000Z,898,1590,105.24934107065201,74.76815110445023,
2011-06-15T00:00:00.000Z,1052,1951,132.5876681804657,94.43765622377396,
2011-06-16T00:00:00.000Z,1004,1931,92.76424884796143,81.24535268545151,
2011-06-17T00:00:00.000Z,1184,2507,130.94308495521545,95.68730235099792,
2011-06-18T00:00:00.000Z,1123,2201,110.5537411570549,89.65699857473373,
2011-06-19T00:00:00.000Z,1214,2258,103.1446903347969,165.25125533342361,
2011-06-20T00:00:00.000Z,1360,2622,133.85644686222076,124.43234318494797,
2011-06-21T00:00:00.000Z,1236,2309,129.30370807647705,119.05220371484756,
2011-06-22T00:00:00.000Z,1313,2382,134.02737438678741,119.05105763673782,
2011-06-23T00:00:00.000Z,1037,1992,106.9446291923523,85.78835999965668,
2011-06-24T00:00:00.000Z,1042,2049,113.13678228855133,90.10845512151718,
2011-06-25T00:00:00.000Z,945,1941,101.25341671705246,80.49294978380203,
2011-06-26T00:00:00.000Z,938,1677,99.21784830093384,79.15428411960602,
2011-06-27T00:00:00.000Z,908,1749,80.90925389528275,64.17871874570847,
2011-06-28T00:00:00.000Z,1033,1902,128.81042802333832,80.23606449365616,
2011-06-29T00:00:00.000Z,855,1844,97.3726704120636,53.208500266075134,
2011-06-30T00:00:00.000Z,754,1333,94.61881721019745,53.052734553813934,
2011-07-01T00:00:00.000Z,775,1597,74.80548650026321,66.12431627511978,
2011-07-02T00:00:00.000Z,724,1618,80.29807442426682,56.88472592830658,
2011-07-03T00:00:00.000Z,680,1447,72.89597457647324,58.7467240691185,
2011-07-04T00:00:00.000Z,731,1426,64.4417216181755,60.02866458892822,
2011-07-05T00:00:00.000Z,805,1490,97.86319696903229,73.21974086761475,
2011-07-06T00:00:00.000Z,802,1572,95.90884298086166,51.10633087158203,
2011-07-07T00:00:00.000Z,758,1359,84.08882302045822,73.07413363456726,
2011-07-08T00:00:00.000Z,599,1029,80.49917894601822,38.06085801124573,
2011-07-09T00:00:00.000Z,530,1076,58.90492224693298,44.79457002878189,
2011-07-10T00:00:00.000Z,587,1105,70.24872159957886,45.15910333395004,
2011-07-11T00:00:00.000Z,669,1187,91.82616376876831,46.60789930820465,
2011-07-12T00:00:00.000Z,572,986,77.61757105588913,61.012611508369446,
2011-07-13T00:00:00.000Z,648,1119,103.46323543787003,51.540023148059845,
2011-07-14T00:00:00.000Z,669,1283,74.91061598062515,37.423797607421875,
2011-07-15T00:00:00.000Z,646,1289,77.22087568044662,36.129962146282196,
2011-07-16T00:00:00.000Z,608,1096,70.80880850553513,50.88665837049484,
2011-07-17T00:00:00.000Z,499,915,58.90353375673294,35.23871475458145,
2011-07-18T00:00:00.000Z,595,995,73.0326492190361,57.266982674598694,
2011-07-19T00:00:00.000Z,627,1166,76.4855929017067,43.368398904800415,
2011-07-20T00:00:00.000Z,570,1113,56.60272628068924,38.35513633489609,
2011-07-21T00:00:00.000Z,522,957,65.94479978084564,40.78622704744339,
2011-07-22T00:00:00.000Z,460,940,46.003545343875885,33.484313666820526,
2011-07-23T00:00:00.000Z,457,830,43.352028012275696,29.715945065021515,
2011-07-24T00:00:00.000Z,442,819,62.57432401180267,26.292474150657654,
2011-07-25T00:00:00.000Z,493,931,62.47774785757065,35.36684077978134,
2011-07-26T00:00:00.000Z,439,876,44.1416050195694,36.07235950231552,
2011-07-27T00:00:00.000Z,544,1030,61.74519336223602,41.713722705841064,
2011-07-28T00:00:00.000Z,442,800,62.24001091718674,43.336399257183075,
2011-07-29T00:00:00.000Z,553,974,79.08075457811356,55.0246307849884,
2011-07-30T00:00:00.000Z,345,574,34.34519749879837,26.569779336452484,
2011-07-31T00:00:00.000Z,414,733,45.32609510421753,43.86073702573776,
2011-08-01T00:00:00.000Z,424,715,45.523012697696686,37.346517860889435,
2011-08-02T00:00:00.000Z,520,942,48.05422168970108,65.88610523939133,
2011-08-03T00:00:00.000Z,600,1117,65.76568454504013,69.16753995418549,
2011-08-04T00:00:00.000Z,572,1118,57.01597809791565,47.860266745090485,
2011-08-05T00:00:00.000Z,526,988,49.865920662879944,43.65741854906082,
2011-08-06T00:00:00.000Z,601,1183,55.72714567184448,69.56135278940201,
2011-08-07T00:00:00.000Z,587,1121,62.35388195514679,59.750016033649445,
2011-08-08T00:00:00.000Z,543,1119,59.64525520801544,53.502388536930084,
2011-08-09T00:00:00.000Z,498,963,52.114686191082,61.154578149318695,
2011-08-10T00:00:00.000Z,465,888,48.58630734682083,29.957324028015137,
2011-08-11T00:00:00.000Z,519,1013,72.89394068717957,53.193394243717194,
2011-08-12T00:00:00.000Z,439,950,52.20547103881836,32.847420275211334,
2011-08-13T00:00:00.000Z,353,763,39.400564312934875,39.05028557777405,
2011-08-14T00:00:00.000Z,316,661,46.13908576965332,21.870413959026337,
2011-08-15T00:00:00.000Z,406,806,51.141421258449554,28.834181308746338,
2011-08-16T00:00:00.000Z,587,1046,75.42413061857224,56.64547073841095,
2011-08-17T00:00:00.000Z,510,1000,61.9574893116951,46.6498983502388,
2011-08-18T00:00:00.000Z,452,833,46.86592483520508,34.857252418994904,
2011-08-19T00:00:00.000Z,427,897,46.06347817182541,33.21552634239197,
2011-08-20T00:00:00.000Z,271,506,40.24181479215622,23.200485944747925,
2011-08-21T00:00:00.000Z,309,593,45.032824635505676,23.63904869556427,
2011-08-22T00:00:00.000Z,365,722,39.6619353890419,30.126327753067017,
2011-08-23T00:00:00.000Z,331,603,45.11644375324249,18.510272920131683,
2011-08-24T00:00:00.000Z,351,701,45.91039460897446,16.86011439561844,
2011-08-25T00:00:00.000Z,410,810,54.819033205509186,35.7761213183403,
2011-08-26T00:00:00.000Z,391,723,40.07852154970169,33.174575448036194,
2011-08-27T00:00:00.000Z,360,685,41.62471121549606,25.571208775043488,
2011-08-28T00:00:00.000Z,380,813,49.22020894289017,32.2242688536644,
2011-08-29T00:00:00.000Z,376,845,49.707380533218384,25.84201729297638,
2011-08-30T00:00:00.000Z,488,940,52.32052397727966,40.22323614358902,
2011-08-31T00:00:00.000Z,530,1068,63.75370568037033,31.846240043640137,
2011-09-01T00:00:00.000Z,499,912,53.22529810667038,39.65234702825546,
2011-09-02T00:00:00.000Z,492,951,62.23906350135803,33.10928291082382,
2011-09-03T00:00:00.000Z,403,821,40.20394039154053,29.63021320104599,
2011-09-04T00:00:00.000Z,474,1009,36.80176383256912,43.8425327539444,
2011-09-05T00:00:00.000Z,413,886,46.82154870033264,35.319964587688446,
2011-09-06T00:00:00.000Z,576,1192,52.27621132135391,63.35333240032196,
2011-09-07T00:00:00.000Z,482,916,55.50641530752182,40.53408724069595,
2011-09-08T00:00:00.000Z,390,812,45.11724275350571,31.583190143108368,
2011-09-09T00:00:00.000Z,424,902,48.995138227939606,47.81120389699936,
2011-09-10T00:00:00.000Z,0,902,0,0,
2011-09-11T00:00:00.000Z,327,575,22.446391344070435,36.4274297952652,
2011-09-12T00:00:00.000Z,380,777,36.82495296001434,31.50963282585144,
2011-09-13T00:00:00.000Z,399,733,43.009423315525055,32.78944820165634,
2011-09-14T00:00:00.000Z,304,551,28.743514239788055,25.417521715164185,
2011-09-15T00:00:00.000Z,316,629,42.755104064941406,22.48256665468216,
2011-09-16T00:00:00.000Z,359,752,46.68696630001068,34.658803164958954,
2011-09-17T00:00:00.000Z,299,551,24.012971222400665,26.967942714691162,
2011-09-18T00:00:00.000Z,249,430,27.442356646060944,18.467516481876373,
2011-09-19T00:00:00.000Z,361,741,35.90775614976883,26.626694977283478,
2011-09-20T00:00:00.000Z,299,613,32.11537581682205,31.383799850940704,
2011-09-21T00:00:00.000Z,310,496,32.305510103702545,28.43433052301407,
2011-09-22T00:00:00.000Z,256,492,26.817714869976044,22.74266767501831,
2011-09-23T00:00:00.000Z,249,508,21.79674804210663,17.852928400039673,
2011-09-24T00:00:00.000Z,235,476,16.940669000148773,16.500486493110657,
2011-09-25T00:00:00.000Z,204,435,24.624031126499176,6.8615177273750305,
2011-09-26T00:00:00.000Z,227,484,23.95653659105301,21.112402260303497,
2011-09-27T00:00:00.000Z,258,604,20.76630610227585,13.42472630739212,
2011-09-28T00:00:00.000Z,285,648,23.82438588142395,18.09396857023239,
2011-09-29T00:00:00.000Z,263,517,28.53161609172821,18.812924921512604,
2011-09-30T00:00:00.000Z,255,437,29.807062923908234,20.7212975025177,
2011-10-01T00:00:00.000Z,198,421,22.54293292760849,13.326920807361603,
2011-10-02T00:00:00.000Z,195,329,15.833047688007355,15.572894871234894,
2011-10-03T00:00:00.000Z,274,461,28.604199647903442,13.784679532051086,
2011-10-04T00:00:00.000Z,219,441,30.233801186084747,14.042364954948425,
2011-10-05T00:00:00.000Z,248,523,26.3338662981987,15.761925160884857,
2011-10-06T00:00:00.000Z,286,810,25.26663702726364,18.441446840763092,
2011-10-07T00:00:00.000Z,299,629,42.858731508255005,27.322918236255646,
2011-10-08T00:00:00.000Z,274,574,23.27010554075241,15.550594687461853,
2011-10-09T00:00:00.000Z,264,583,26.879481315612793,22.459181427955627,
2011-10-10T00:00:00.000Z,332,745,28.3108651638031,21.916955530643463,
2011-10-11T00:00:00.000Z,323,772,21.371103525161743,19.75226056575775,
2011-10-12T00:00:00.000Z,334,629,29.334941804409027,28.53275489807129,
2011-10-13T00:00:00.000Z,298,518,38.47705888748169,17.84883975982666,
2011-10-14T00:00:00.000Z,254,513,30.324735641479492,15.98001217842102,
2011-10-15T00:00:00.000Z,256,549,23.520635724067688,19.495635092258453,
2011-10-16T00:00:00.000Z,277,536,38.530029356479645,12.310054540634155,
2011-10-17T00:00:00.000Z,459,1009,40.434659004211426,51.201488852500916,
2011-10-18T00:00:00.000Z,444,945,34.70197141170502,54.03585284948349,
2011-10-19T00:00:00.000Z,365,821,28.62673109769821,29.884825348854065,
2011-10-20T00:00:00.000Z,402,931,42.38484627008438,28.6721813082695,
2011-10-21T00:00:00.000Z,307,668,30.365247011184692,29.380226969718933,
2011-10-22T00:00:00.000Z,270,555,29.658217191696167,21.18710994720459,
2011-10-23T00:00:00.000Z,276,652,34.793650686740875,23.197396636009216,
2011-10-24T00:00:00.000Z,337,635,33.50002300739288,33.28137254714966,
2011-10-25T00:00:00.000Z,288,699,33.89637207984924,15.546498417854309,
2011-10-26T00:00:00.000Z,339,812,29.932255685329437,30.266385912895203,
2011-10-27T00:00:00.000Z,263,561,25.721312284469604,22.539752185344696,
2011-10-28T00:00:00.000Z,279,596,30.78826278448105,26.34086900949478,
2011-10-29T00:00:00.000Z,204,387,24.004592955112457,15.361376762390137,
2011-10-30T00:00:00.000Z,208,396,29.280798971652985,16.771799087524414,
2011-10-31T00:00:00.000Z,275,600,31.612177550792694,17.882777988910675,
2011-11-01T00:00:00.000Z,224,470,27.020553708076477,13.179756164550781,
2011-11-02T00:00:00.000Z,278,501,26.103476345539093,23.526715874671936,
2011-11-03T00:00:00.000Z,199,351,22.303971648216248,13.573846399784088,
2011-11-04T00:00:00.000Z,223,469,21.51130747795105,15.031009137630463,
2011-11-05T00:00:00.000Z,177,407,19.09645986557007,13.019970834255219,
2011-11-06T00:00:00.000Z,171,365,19.03363925218582,7.96354353427887,
2011-11-07T00:00:00.000Z,217,412,18.06983458995819,11.78168249130249,
2011-11-08T00:00:00.000Z,218,529,18.81779772043228,14.629548728466034,
2011-11-09T00:00:00.000Z,224,400,17.17926412820816,14.81112688779831,
2011-11-10T00:00:00.000Z,298,645,22.387071788311005,22.130930364131927,
2011-11-11T00:00:00.000Z,254,502,28.379013240337372,17.731425523757935,
2011-11-12T00:00:00.000Z,204,468,22.30167019367218,20.147136747837067,
2011-11-13T00:00:00.000Z,178,334,21.679572820663452,11.3670654296875,
2011-11-14T00:00:00.000Z,274,553,30.173827052116394,24.027973890304565,
2011-11-15T00:00:00.000Z,235,683,21.05817711353302,8.347269833087921,
2011-11-16T00:00:00.000Z,198,411,13.40529716014862,17.375419855117798,
2011-11-17T00:00:00.000Z,262,591,18.475253462791443,17.045215964317322,
2011-11-18T00:00:00.000Z,252,528,14.678816556930542,25.865837275981903,
2011-11-19T00:00:00.000Z,258,588,26.583271324634552,23.204124093055725,
2011-11-20T00:00:00.000Z,185,394,21.37776470184326,14.730658054351807,
2011-11-21T00:00:00.000Z,253,591,33.81457382440567,11.558808088302612,
2011-11-22T00:00:00.000Z,258,829,29.312488555908203,14.188037276268005,
2011-11-23T00:00:00.000Z,240,508,24.02204018831253,15.989131510257721,
2011-11-24T00:00:00.000Z,178,318,22.31950855255127,13.913347125053406,
2011-11-25T00:00:00.000Z,160,369,18.31384027004242,11.325186550617218,
2011-11-26T00:00:00.000Z,108,191,18.48399829864502,8.09493887424469,
2011-11-27T00:00:00.000Z,151,350,14.975648045539856,12.063020765781403,
2011-11-28T00:00:00.000Z,184,488,15.69924396276474,12.035057187080383,
2011-11-29T00:00:00.000Z,247,490,15.689114928245544,14.644650995731354,
2011-11-30T00:00:00.000Z,225,414,22.328251659870148,16.92008638381958,
2011-12-01T00:00:00.000Z,255,500,30.2082599401474,15.596389293670654,
2011-12-02T00:00:00.000Z,200,421,21.953071415424347,11.335936903953552,
2011-12-03T00:00:00.000Z,181,426,22.398228526115417,11.370165884494781,
2011-12-04T00:00:00.000Z,176,409,20.804052233695984,9.95855438709259,
2011-12-05T00:00:00.000Z,172,363,18.2868914604187,6.58121919631958,
2011-12-06T00:00:00.000Z,208,389,22.502915501594543,15.757947862148285,
2011-12-07T00:00:00.000Z,216,477,41.45832246541977,12.178465604782104,
2011-12-08T00:00:00.000Z,221,497,16.026468217372894,12.162362217903137,
2011-12-09T00:00:00.000Z,168,314,18.867103934288025,10.567588090896606,
2011-12-10T00:00:00.000Z,118,385,10.411377727985382,8.803394198417664,
2011-12-11T00:00:00.000Z,244,577,29.628188729286194,15.966332197189331,
2011-12-12T00:00:00.000Z,187,370,26.813058257102966,13.764418184757233,
2011-12-13T00:00:00.000Z,218,470,26.50543111562729,16.52258974313736,
2011-12-14T00:00:00.000Z,224,447,31.66278439760208,15.000554025173187,
2011-12-15T00:00:00.000Z,196,363,28.28026044368744,12.75747412443161,
2011-12-16T00:00:00.000Z,176,373,15.30455470085144,8.6631138920784,
2011-12-17T00:00:00.000Z,137,231,16.331723153591156,8.56118381023407,
2011-12-18T00:00:00.000Z,147,285,21.588686287403107,11.974430561065674,
2011-12-19T00:00:00.000Z,227,400,18.529578685760498,17.93050116300583,
2011-12-20T00:00:00.000Z,267,485,23.141293048858643,20.735443711280823,
2011-12-21T00:00:00.000Z,246,517,29.383794903755188,19.009140491485596,
2011-12-22T00:00:00.000Z,246,468,26.34923756122589,17.40234112739563,
2011-12-23T00:00:00.000Z,214,398,22.11272770166397,16.39443165063858,
2011-12-24T00:00:00.000Z,131,274,14.59332001209259,12.126568675041199,
2011-12-25T00:00:00.000Z,130,268,17.100840389728546,12.468920767307281,
2011-12-26T00:00:00.000Z,150,293,18.644661903381348,10.644972741603851,
2011-12-27T00:00:00.000Z,206,463,26.021042048931122,14.861944079399109,
2011-12-28T00:00:00.000Z,205,411,34.221101343631744,16.609349608421326,
2011-12-29T00:00:00.000Z,237,484,30.52589523792267,23.066551685333252,
2011-12-30T00:00:00.000Z,224,432,28.017402708530426,9.939769327640533,
2011-12-31T00:00:00.000Z,251,488,25.527479350566864,16.44372946023941,
2012-01-01T00:00:00.000Z,202,350,30.40264129638672,14.42306238412857,
2012-01-02T00:00:00.000Z,251,548,33.64748293161392,14.058535635471344,
2012-01-03T00:00:00.000Z,208,376,28.901134133338928,21.497791349887848,
2012-01-04T00:00:00.000Z,244,521,30.156314969062805,19.547279953956604,
2012-01-05T00:00:00.000Z,376,669,42.44137507677078,40.37048679590225,
2012-01-06T00:00:00.000Z,358,743,33.02939558029175,29.82857233285904,
2012-01-07T00:00:00.000Z,245,456,28.093261182308197,14.255408823490143,
2012-01-08T00:00:00.000Z,245,524,37.11122691631317,14.647026121616364,
2012-01-09T00:00:00.000Z,285,540,37.84915906190872,20.209211349487305,
2012-01-10T00:00:00.000Z,277,493,36.57234561443329,26.469850182533264,
2012-01-11T00:00:00.000Z,290,501,40.09280729293823,25.769547998905182,
2012-01-12T00:00:00.000Z,242,479,23.022410452365875,22.479165256023407,
2012-01-13T00:00:00.000Z,348,674,32.042396903038025,34.9106924533844,
2012-01-14T00:00:00.000Z,262,530,32.53868341445923,20.744869112968445,
2012-01-15T00:00:00.000Z,236,448,27.240318655967712,17.93850427865982,
2012-01-16T00:00:00.000Z,359,644,49.891526103019714,35.717749416828156,
2012-01-17T00:00:00.000Z,335,620,43.84776836633682,28.193003118038177,
2012-01-18T00:00:00.000Z,410,745,31.68764191865921,35.69760465621948,
2012-01-19T00:00:00.000Z,346,611,41.84323263168335,30.884439408779144,
2012-01-20T00:00:00.000Z,270,540,32.18007409572601,23.134519338607788,
2012-01-21T00:00:00.000Z,215,394,25.227024257183075,25.094355762004852,
2012-01-22T00:00:00.000Z,247,417,23.807215750217438,17.852161824703217,
2012-01-23T00:00:00.000Z,272,559,31.293574035167694,15.739834368228912,
2012-01-24T00:00:00.000Z,273,604,25.785884618759155,20.03451806306839,
2012-01-25T00:00:00.000Z,244,418,31.831108272075653,22.82974934577942,
2012-01-26T00:00:00.000Z,363,614,40.59833067655563,32.675921976566315,
2012-01-27T00:00:00.000Z,312,578,36.15309101343155,23.9674054980278,
2012-01-28T00:00:00.000Z,231,472,25.305819272994995,16.256038188934326,
2012-01-29T00:00:00.000Z,251,502,29.37529593706131,21.758989810943604,
2012-01-30T00:00:00.000Z,369,638,33.65677231550217,19.86689269542694,
2012-01-31T00:00:00.000Z,308,635,25.489969849586487,18.414064466953278,
2012-02-01T00:00:00.000Z,262,468,23.704057931900024,13.932630240917206,
2012-02-02T00:00:00.000Z,214,350,34.662865936756134,14.53039276599884,
2012-02-03T00:00:00.000Z,249,508,30.65983372926712,25.714811623096466,
2012-02-04T00:00:00.000Z,203,496,14.200932919979095,15.409887433052063,
2012-02-05T00:00:00.000Z,258,481,27.76535588502884,22.819181740283966,
2012-02-06T00:00:00.000Z,237,447,31.160361409187317,16.06950742006302,
2012-02-07T00:00:00.000Z,226,624,25.138288378715515,10.240547001361847,
2012-02-08T00:00:00.000Z,213,377,20.366227984428406,18.75837332010269,
2012-02-09T00:00:00.000Z,249,412,33.93651533126831,12.535683572292328,
2012-02-10T00:00:00.000Z,228,431,24.763745307922363,11.968197166919708,
2012-02-11T00:00:00.000Z,170,281,16.63445669412613,13.444586753845215,
2012-02-12T00:00:00.000Z,237,463,22.775506854057312,24.83634263277054,
2012-02-13T00:00:00.000Z,269,493,33.09956109523773,25.895710587501526,
2012-02-14T00:00:00.000Z,383,692,39.2682563662529,31.75430428981781,
2012-02-15T00:00:00.000Z,312,624,28.285143792629242,33.595622062683105,
2012-02-16T00:00:00.000Z,309,602,24.266963005065918,39.71140766143799,
2012-02-17T00:00:00.000Z,299,600,19.375719606876373,26.04679387807846,
2012-02-18T00:00:00.000Z,238,445,21.523378551006317,20.191540598869324,
2012-02-19T00:00:00.000Z,208,379,21.187552452087402,15.101899921894073,
2012-02-20T00:00:00.000Z,269,492,35.57518470287323,19.14882904291153,
2012-02-21T00:00:00.000Z,249,549,24.624503314495087,22.253293454647064,
2012-02-22T00:00:00.000Z,257,470,30.321689307689667,18.13469249010086,
2012-02-23T00:00:00.000Z,282,525,35.04321002960205,15.317800343036652,
2012-02-24T00:00:00.000Z,229,397,19.17463970184326,12.665159165859222,
2012-02-25T00:00:00.000Z,241,430,24.690393328666687,12.37433010339737,
2012-02-26T00:00:00.000Z,259,431,20.99253886938095,17.902316093444824,
2012-02-27T00:00:00.000Z,316,595,36.47645175457001,23.008600533008575,
2012-02-28T00:00:00.000Z,229,445,24.75908374786377,12.164213478565216,
2012-02-29T00:00:00.000Z,253,456,27.129057228565216,15.76135641336441,
2012-03-01T00:00:00.000Z,312,545,41.786692917346954,26.229706168174744,
2012-03-02T00:00:00.000Z,424,715,33.74312645196915,56.5167133808136,
2012-03-03T00:00:00.000Z,250,442,35.13969361782074,20.65775775909424,
2012-03-04T00:00:00.000Z,222,427,28.029947340488434,16.617814302444458,
