"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"21.08.2020","570,97","570,56","571,55","568,63","-","0,24%"
"20.08.2020","569,62","570,82","570,89","565,74","-","-0,41%"
"19.08.2020","571,95","573,65","574,54","570,57","-","-0,24%"
"18.08.2020","573,33","571,92","574,83","571,04","-","0,25%"
"17.08.2020","571,88","569,38","572,31","569,12","-","0,44%"
"14.08.2020","569,40","570,60","570,93","568,21","-","-0,25%"
"13.08.2020","570,82","571,30","572,29","569,36","-","-0,04%"
"12.08.2020","571,04","563,89","571,62","563,02","-","1,23%"
"11.08.2020","564,09","563,99","569,14","563,13","-","0,00%"
"10.08.2020","564,08","563,12","564,93","561,22","-","0,15%"
"07.08.2020","563,24","565,33","565,45","560,58","-","-0,34%"
"06.08.2020","565,17","563,99","565,53","561,57","-","0,19%"
"05.08.2020","564,11","559,81","564,52","559,46","-","0,87%"
"04.08.2020","559,25","556,50","559,82","556,42","-","0,62%"
"03.08.2020","555,83","551,67","556,97","551,09","-","0,71%"
"31.07.2020","551,89","552,65","553,38","546,29","-","0,00%"
"30.07.2020","551,89","555,78","556,14","546,41","-","-0,64%"
"29.07.2020","555,47","550,77","556,41","550,20","-","0,81%"
"28.07.2020","551,03","552,90","554,39","550,73","-","-0,34%"
"27.07.2020","552,91","547,69","552,91","547,60","-","0,91%"
"24.07.2020","547,90","552,29","552,70","545,62","-","-0,83%"
"23.07.2020","552,47","556,37","557,73","550,93","-","-0,74%"
"22.07.2020","556,59","556,12","556,82","553,89","-","0,14%"
"21.07.2020","555,81","552,95","558,53","552,95","-","0,57%"
"20.07.2020","552,64","548,40","553,31","547,24","-","0,84%"
"17.07.2020","548,05","545,98","549,16","545,67","-","0,30%"
"16.07.2020","546,40","549,68","549,68","544,31","-","-0,62%"
"15.07.2020","549,79","544,09","551,36","544,07","-","1,16%"
"14.07.2020","543,47","539,97","543,90","535,17","-","0,52%"
"13.07.2020","540,68","541,94","549,59","539,63","-","-0,20%"
"10.07.2020","541,77","538,32","541,77","535,90","-","0,61%"
"09.07.2020","538,49","540,67","543,01","534,24","-","-0,35%"
"08.07.2020","540,37","536,84","540,80","536,25","-","0,58%"
"07.07.2020","537,26","542,02","542,61","536,78","-","-0,91%"
"06.07.2020","542,19","532,61","542,51","532,61","-","1,82%"
"03.07.2020","532,50","532,51","533,57","532,06","-","0,07%"
"02.07.2020","532,14","527,44","536,55","527,30","-","0,92%"
"01.07.2020","527,28","525,21","528,56","523,65","-","0,45%"
"30.06.2020","524,91","520,17","526,27","519,07","-","1,04%"
"29.06.2020","519,53","515,68","519,64","513,46","-","0,72%"
"26.06.2020","515,81","524,22","525,94","515,72","-","-1,52%"
"25.06.2020","523,75","520,46","524,09","516,67","-","0,45%"
"24.06.2020","521,38","533,06","533,66","519,24","-","-2,24%"
"23.06.2020","533,33","529,33","535,58","527,82","-","0,90%"
"22.06.2020","528,59","526,40","529,13","524,57","-","0,34%"
"19.06.2020","526,81","527,69","532,84","525,24","-","-0,19%"
"18.06.2020","527,81","528,29","528,92","525,18","-","-0,08%"
"17.06.2020","528,25","528,44","531,18","527,43","-","0,01%"
"16.06.2020","528,20","517,89","532,44","517,89","-","2,22%"
"15.06.2020","516,71","516,25","518,76","504,88","-","0,03%"
"12.06.2020","516,57","513,35","523,38","510,30","-","0,33%"
"11.06.2020","514,89","539,63","539,82","513,74","-","-4,61%"
"10.06.2020","539,76","540,75","543,90","538,58","-","-0,27%"
"09.06.2020","541,23","544,25","544,84","539,11","-","-0,47%"
"08.06.2020","543,77","539,52","544,20","538,53","-","0,88%"
"05.06.2020","539,00","527,72","540,85","527,39","-","2,08%"
"04.06.2020","528,00","529,06","530,10","525,62","-","-0,15%"
"03.06.2020","528,80","520,34","529,69","520,34","-","1,68%"
"02.06.2020","520,06","514,35","520,06","514,32","-","1,14%"
"01.06.2020","514,18","509,68","514,80","509,62","-","0,92%"
"29.05.2020","509,47","509,12","509,91","504,59","-","0,04%"
"28.05.2020","509,25","507,71","513,51","507,23","-","0,45%"
"27.05.2020","506,98","502,21","507,34","499,43","-","0,96%"
"26.05.2020","502,18","494,71","505,10","494,69","-","1,57%"
"25.05.2020","494,41","492,38","494,46","491,98","-","0,50%"
"22.05.2020","491,94","494,12","494,21","489,31","-","-0,41%"
"21.05.2020","493,95","497,75","498,09","492,61","-","-0,78%"
"20.05.2020","497,81","490,71","498,99","490,47","-","1,39%"
"19.05.2020","490,98","492,52","495,45","490,73","-","-0,16%"
"18.05.2020","491,79","478,45","493,55","478,26","-","2,81%"
"15.05.2020","478,35","476,96","478,37","473,75","-","0,38%"
"14.05.2020","476,54","476,43","476,67","466,15","-","-0,05%"
"13.05.2020","476,76","483,45","484,15","473,70","-","-1,54%"
"12.05.2020","484,24","490,02","492,30","483,75","-","-1,23%"
"11.05.2020","490,25","490,05","491,49","486,96","-","0,00%"
"08.05.2020","490,24","482,80","490,24","482,80","-","1,75%"
"07.05.2020","481,80","477,54","484,46","477,33","-","0,79%"
"06.05.2020","478,02","480,11","482,81","477,76","-","-0,42%"
"05.05.2020","480,04","475,48","483,21","475,48","-","1,00%"
"04.05.2020","475,28","477,65","477,65","470,68","-","-0,69%"
"01.05.2020","478,56","488,43","488,51","477,29","-","-2,17%"
"30.04.2020","489,17","493,14","494,84","486,99","-","-0,70%"
"29.04.2020","492,60","481,80","494,41","481,80","-","2,29%"
"28.04.2020","481,58","480,85","488,18","480,36","-","0,13%"
"27.04.2020","480,94","472,97","481,83","472,91","-","1,76%"
"24.04.2020","472,62","469,94","473,26","467,87","-","0,43%"
"23.04.2020","470,61","469,15","476,07","469,05","-","0,32%"
"22.04.2020","469,13","460,58","470,43","459,81","-","1,78%"
"21.04.2020","460,91","474,57","474,57","459,71","-","-3,01%"
"20.04.2020","475,21","479,89","479,95","474,08","-","-1,05%"
"17.04.2020","480,27","468,51","480,55","468,51","-","2,61%"
"16.04.2020","468,06","466,82","469,35","464,31","-","0,14%"
"15.04.2020","467,40","477,85","478,15","464,97","-","-2,16%"
"14.04.2020","477,70","466,81","478,53","466,65","-","2,43%"
"13.04.2020","466,36","469,61","469,75","462,00","-","-0,75%"
"10.04.2020","469,87","469,26","470,12","468,95","-","0,06%"
"09.04.2020","469,57","462,38","472,72","462,22","-","1,58%"
"08.04.2020","462,28","453,39","463,34","451,44","-","2,03%"
"07.04.2020","453,09","449,18","464,14","449,18","-","0,97%"
"06.04.2020","448,72","425,09","449,97","425,03","-","5,49%"
"03.04.2020","425,35","431,24","431,69","422,42","-","-1,37%"
"02.04.2020","431,28","425,92","433,02","422,96","-","1,24%"
"01.04.2020","426,00","442,82","443,19","423,65","-","-3,70%"
"31.03.2020","442,35","445,14","448,55","441,14","-","-0,60%"
"30.03.2020","445,04","436,98","445,68","433,93","-","1,93%"
"27.03.2020","436,60","447,53","450,08","433,14","-","-2,39%"
"26.03.2020","447,31","428,09","448,33","426,62","-","4,62%"
"25.03.2020","427,57","416,73","438,16","416,73","-","2,71%"
"24.03.2020","416,27","384,33","416,34","384,25","-","8,39%"
"23.03.2020","384,04","396,18","396,51","379,00","-","-3,29%"
"20.03.2020","397,12","403,18","414,16","395,71","-","-1,69%"
"19.03.2020","403,95","403,01","409,18","391,51","-","0,30%"
"18.03.2020","402,73","424,62","425,68","390,38","-","-5,06%"
"17.03.2020","424,21","409,69","427,71","404,96","-","3,50%"
"16.03.2020","409,88","451,78","452,01","409,20","-","-9,14%"
"13.03.2020","451,09","429,19","451,30","422,86","-","5,27%"
"12.03.2020","428,50","473,10","473,10","428,50","-","-9,51%"
"11.03.2020","473,55","491,00","491,82","469,83","-","-3,64%"
"10.03.2020","491,46","478,37","491,46","476,45","-","2,71%"
"09.03.2020","478,50","515,17","515,22","478,01","-","-7,07%"
"06.03.2020","514,88","526,08","526,08","507,79","-","-2,05%"
"05.03.2020","525,64","536,18","538,02","523,31","-","-1,97%"
"04.03.2020","536,20","522,17","536,21","521,63","-","2,68%"
"03.03.2020","522,21","528,75","537,16","519,54","-","-1,18%"
"02.03.2020","528,45","513,41","528,65","512,46","-","3,06%"
"28.02.2020","512,76","522,11","522,13","501,13","-","-1,76%"
"27.02.2020","521,92","539,84","539,88","521,92","-","-3,32%"
"26.02.2020","539,82","542,28","547,30","538,93","-","-0,57%"
"25.02.2020","542,91","555,61","556,07","542,03","-","-2,31%"
"24.02.2020","555,73","572,40","572,45","554,74","-","-2,96%"
"21.02.2020","572,68","576,77","577,00","571,79","-","-0,75%"
"20.02.2020","577,03","579,82","580,50","573,74","-","-0,49%"
"19.02.2020","579,87","577,01","580,36","576,96","-","0,44%"
"18.02.2020","577,32","580,09","580,11","575,58","-","-0,47%"
"17.02.2020","580,02","580,04","580,38","579,39","-","-0,01%"
"14.02.2020","580,06","579,56","580,31","578,70","-","0,06%"
"13.02.2020","579,74","580,80","580,99","577,83","-","-0,22%"
"12.02.2020","581,02","577,59","581,02","577,38","-","0,61%"
"11.02.2020","577,51","574,94","579,45","574,94","-","0,43%"
"10.02.2020","575,02","573,17","575,02","571,51","-","0,26%"
"07.02.2020","573,55","576,63","576,64","572,62","-","-0,54%"
"06.02.2020","576,68","573,59","576,94","573,58","-","0,56%"
"05.02.2020","573,46","568,74","573,81","568,74","-","0,85%"
"04.02.2020","568,65","560,38","569,68","560,25","-","1,47%"
"03.02.2020","560,40","558,45","562,58","557,13","-","0,32%"
"31.01.2020","558,62","565,46","566,49","557,53","-","-1,22%"
"30.01.2020","565,50","567,38","567,39","560,92","-","-0,33%"
"29.01.2020","567,35","567,71","569,38","566,90","-","-0,01%"
"28.01.2020","567,40","563,89","568,54","562,90","-","0,60%"
"27.01.2020","564,02","573,40","573,46","563,49","-","-1,62%"
"24.01.2020","573,29","575,73","577,78","571,89","-","-0,43%"
"23.01.2020","575,74","577,44","577,52","573,30","-","-0,27%"
"22.01.2020","577,29","576,47","579,23","576,44","-","0,10%"
"21.01.2020","576,69","579,17","579,18","576,16","-","-0,41%"
"20.01.2020","579,07","579,37","579,65","578,84","-","-0,03%"
"17.01.2020","579,24","576,86","579,24","576,84","-","0,41%"
"16.01.2020","576,89","573,87","576,89","573,74","-","0,55%"
"15.01.2020","573,76","573,46","574,83","572,60","-","0,07%"
"14.01.2020","573,37","573,39","574,60","572,66","-","0,01%"
"13.01.2020","573,33","570,32","573,42","570,25","-","0,50%"
"10.01.2020","570,45","570,75","572,41","569,98","-","-0,04%"
"09.01.2020","570,65","566,70","570,80","566,69","-","0,68%"
"08.01.2020","566,82","566,27","568,12","564,70","-","0,12%"
"07.01.2020","566,15","566,48","568,20","565,52","-","-0,04%"
"06.01.2020","566,38","566,64","566,65","562,93","-","-0,07%"
"03.01.2020","566,79","569,34","570,07","565,61","-","-0,52%"
"02.01.2020","569,75","565,19","569,75","565,17","-","0,80%"
"01.01.2020","565,24","565,23","565,25","565,18","-","0,00%"
"31.12.2019","565,24","564,33","565,28","563,56","-","0,15%"
"30.12.2019","564,38","566,99","567,39","563,99","-","-0,43%"
"27.12.2019","566,84","565,51","567,80","565,50","-","0,25%"
"26.12.2019","565,45","563,46","565,55","563,43","-","0,37%"
"25.12.2019","563,38","563,38","563,50","563,11","-","-0,02%"
"24.12.2019","563,50","563,45","563,60","562,99","-","0,01%"
"23.12.2019","563,43","562,84","563,81","562,73","-","0,08%"
"20.12.2019","563,00","561,03","563,27","560,60","-","0,36%"
"19.12.2019","561,00","559,57","561,10","559,00","-","0,25%"
"18.12.2019","559,61","559,88","560,47","559,41","-","-0,05%"
"17.12.2019","559,90","559,15","560,39","559,02","-","0,13%"
"16.12.2019","559,17","555,33","560,09","555,30","-","0,68%"
"13.12.2019","555,38","553,50","557,62","553,49","-","0,58%"
"12.12.2019","552,19","548,98","553,76","548,95","-","0,69%"
"11.12.2019","548,40","546,70","549,30","546,50","-","0,30%"
"10.12.2019","546,74","547,35","547,79","545,86","-","-0,13%"
"09.12.2019","547,45","548,41","549,14","547,40","-","-0,12%"
"06.12.2019","548,12","544,26","548,84","544,26","-","0,76%"
"05.12.2019","544,00","542,95","544,45","542,65","-","0,19%"
"04.12.2019","542,95","540,33","543,63","539,48","-","0,47%"
"03.12.2019","540,39","543,45","543,48","537,58","-","-0,55%"
"02.12.2019","543,37","546,76","547,69","542,96","-","-0,61%"
"29.11.2019","546,69","549,52","549,69","546,51","-","-0,48%"
"28.11.2019","549,34","549,83","549,90","549,17","-","-0,06%"
"27.11.2019","549,68","547,93","549,74","547,92","-","0,36%"
"26.11.2019","547,71","547,46","548,15","546,70","-","0,10%"
"25.11.2019","547,17","543,20","547,18","543,19","-","0,71%"
"22.11.2019","543,33","542,25","544,02","542,11","-","0,18%"
"21.11.2019","542,35","543,88","543,89","541,08","-","-0,26%"
"20.11.2019","543,76","545,81","545,95","542,05","-","-0,44%"
"19.11.2019","546,17","545,83","547,35","545,21","-","0,02%"
"18.11.2019","546,06","545,26","546,17","544,60","-","0,15%"
"15.11.2019","545,23","541,48","545,25","541,40","-","0,76%"
"14.11.2019","541,14","541,86","541,90","540,08","-","-0,14%"
"13.11.2019","541,88","542,94","542,98","540,03","-","-0,20%"
"12.11.2019","542,95","541,99","544,04","541,67","-","0,18%"
"11.11.2019","542,00","543,10","543,37","540,45","-","-0,23%"
"08.11.2019","543,24","543,40","543,83","541,04","-","-0,01%"
"07.11.2019","543,31","541,77","544,66","541,55","-","0,26%"
"06.11.2019","541,90","541,65","542,06","540,71","-","0,06%"
"05.11.2019","541,60","541,24","542,74","541,08","-","-0,01%"
"04.11.2019","541,66","538,70","542,47","538,69","-","0,54%"
"01.11.2019","538,76","534,25","538,76","533,96","-","0,81%"
"31.10.2019","534,41","535,62","536,32","532,68","-","-0,14%"
"30.10.2019","535,18","534,13","535,83","532,66","-","0,17%"
"29.10.2019","534,29","534,09","535,14","533,44","-","0,05%"
"28.10.2019","534,02","531,69","534,72","531,67","-","0,42%"
"25.10.2019","531,77","530,23","532,22","529,32","-","0,27%"
"24.10.2019","530,36","528,71","530,99","528,71","-","0,37%"
"23.10.2019","528,42","527,73","528,69","526,88","-","0,13%"
"22.10.2019","527,76","528,53","529,83","527,68","-","-0,14%"
"21.10.2019","528,49","525,52","528,53","525,40","-","0,62%"
"18.10.2019","525,25","527,09","527,27","524,35","-","-0,32%"
"17.10.2019","526,92","525,58","528,50","525,08","-","0,31%"
"16.10.2019","525,27","525,18","526,24","524,54","-","0,00%"
"15.10.2019","525,25","521,03","526,26","521,02","-","0,89%"
"14.10.2019","520,63","521,15","521,82","520,08","-","-0,10%"
"11.10.2019","521,14","514,45","523,66","514,45","-","1,38%"
"10.10.2019","514,07","511,31","515,37","510,68","-","0,56%"
"09.10.2019","511,21","508,37","512,10","507,70","-","0,55%"
"08.10.2019","508,42","513,90","514,90","508,29","-","-1,14%"
"07.10.2019","514,28","515,02","516,07","513,67","-","-0,11%"
"04.10.2019","514,85","509,62","515,15","509,52","-","0,98%"
"03.10.2019","509,84","507,72","509,84","503,51","-","0,45%"
"02.10.2019","507,57","516,27","516,33","506,37","-","-1,62%"
"01.10.2019","515,95","520,58","521,75","515,95","-","-0,90%"
"30.09.2019","520,65","519,70","521,31","518,83","-","0,18%"
"27.09.2019","519,73","521,42","522,40","517,96","-","-0,41%"
"26.09.2019","521,87","522,14","522,97","520,39","-","-0,00%"
"25.09.2019","521,88","521,73","522,21","518,11","-","0,03%"
"24.09.2019","521,70","524,41","526,29","521,08","-","-0,51%"
"23.09.2019","524,40","525,60","525,73","523,30","-","-0,22%"
"20.09.2019","525,57","526,86","528,11","524,89","-","-0,23%"
"19.09.2019","526,79","526,12","528,35","525,86","-","0,09%"
"18.09.2019","526,31","526,68","526,68","522,90","-","-0,00%"
"17.09.2019","526,32","525,46","526,68","524,31","-","0,14%"
"16.09.2019","525,56","527,85","527,90","524,94","-","-0,39%"
"13.09.2019","527,63","526,69","528,94","526,66","-","0,21%"
"12.09.2019","526,53","524,89","528,01","524,87","-","0,36%"
"11.09.2019","524,65","521,06","524,71","521,06","-","0,71%"
"10.09.2019","520,95","520,85","521,00","518,08","-","0,01%"
"09.09.2019","520,88","520,60","522,03","520,08","-","0,01%"
"06.09.2019","520,83","519,71","521,42","519,66","-","0,25%"
"05.09.2019","519,55","514,13","520,81","514,10","-","1,15%"
"04.09.2019","513,64","507,77","513,85","507,63","-","1,16%"
"03.09.2019","507,76","510,20","510,28","506,15","-","-0,52%"
"02.09.2019","510,43","510,50","510,75","510,25","-","-0,09%"
"30.08.2019","510,88","509,19","512,67","509,10","-","0,39%"
"29.08.2019","508,87","504,12","509,35","503,61","-","0,94%"
"28.08.2019","504,12","502,60","504,22","500,10","-","0,31%"
"27.08.2019","502,58","502,72","505,87","501,66","-","0,03%"
"26.08.2019","502,43","500,88","502,53","498,83","-","0,30%"
"23.08.2019","500,94","508,84","510,31","500,10","-","-1,57%"
"22.08.2019","508,91","510,22","511,20","506,96","-","-0,25%"
"21.08.2019","510,17","506,37","510,70","506,14","-","0,70%"
"20.08.2019","506,61","508,90","509,74","506,61","-","-0,48%"
"19.08.2019","509,06","503,96","509,73","503,89","-","1,07%"
"16.08.2019","503,68","497,70","504,20","497,49","-","1,17%"
"15.08.2019","497,85","498,15","498,96","495,64","-","-0,16%"
"14.08.2019","498,63","509,55","510,11","498,30","-","-2,06%"
"13.08.2019","509,12","505,52","511,39","503,19","-","0,65%"
"12.08.2019","505,83","509,96","510,91","504,79","-","-0,82%"
"09.08.2019","510,01","513,15","513,34","508,33","-","-0,51%"
"08.08.2019","512,65","504,78","512,92","504,61","-","1,51%"
"07.08.2019","505,00","504,02","505,60","498,32","-","0,20%"
"06.08.2019","503,97","501,49","504,18","499,83","-","0,50%"
"05.08.2019","501,47","514,14","514,22","499,22","-","-2,52%"
"02.08.2019","514,44","520,31","520,31","512,30","-","-1,18%"
"01.08.2019","520,57","523,10","527,01","519,98","-","-0,72%"
"31.07.2019","524,35","527,97","528,14","520,89","-","-0,70%"
"30.07.2019","528,07","530,37","530,62","526,86","-","-0,39%"
"29.07.2019","530,15","530,94","531,23","529,45","-","-0,16%"
"26.07.2019","531,00","529,00","531,27","528,49","-","0,29%"
"25.07.2019","529,46","531,68","532,70","528,55","-","-0,44%"
"24.07.2019","531,82","530,14","531,82","529,32","-","0,32%"
"23.07.2019","530,10","527,18","530,10","527,18","-","0,50%"
"22.07.2019","527,48","526,86","527,87","526,28","-","0,08%"
"19.07.2019","527,04","528,47","530,39","526,99","-","-0,09%"
"18.07.2019","527,51","527,48","528,59","525,43","-","-0,02%"
"17.07.2019","527,60","529,73","529,90","527,60","-","-0,47%"
"16.07.2019","530,07","531,21","531,28","529,45","-","-0,22%"
"15.07.2019","531,24","530,76","531,62","530,23","-","0,14%"
"12.07.2019","530,48","529,09","530,79","528,95","-","0,25%"
"11.07.2019","529,18","528,33","529,98","527,98","-","0,24%"
"10.07.2019","527,93","525,71","529,57","525,68","-","0,37%"
"09.07.2019","525,96","526,47","526,59","523,99","-","-0,08%"
"08.07.2019","526,39","529,38","529,38","525,86","-","-0,59%"
"05.07.2019","529,51","531,89","531,94","526,59","-","-0,43%"
"04.07.2019","531,82","531,47","531,88","531,47","-","0,13%"
"03.07.2019","531,14","528,24","531,22","527,73","-","0,55%"
"02.07.2019","528,24","526,58","528,30","526,45","-","0,25%"
"01.07.2019","526,93","523,34","528,85","523,34","-","0,67%"
"28.06.2019","523,44","520,98","523,44","520,65","-","0,48%"
"27.06.2019","520,93","518,93","521,43","518,85","-","0,41%"
"26.06.2019","518,81","519,30","520,89","518,67","-","-0,19%"
"25.06.2019","519,78","523,48","523,79","519,40","-","-0,67%"
"24.06.2019","523,30","523,98","524,42","523,30","-","-0,00%"
"21.06.2019","523,31","524,66","524,87","523,03","-","-0,22%"
"20.06.2019","524,44","519,64","525,29","519,61","-","1,06%"
"19.06.2019","518,92","516,45","519,92","516,45","-","0,60%"
"18.06.2019","515,82","510,81","517,44","510,73","-","0,98%"
"17.06.2019","510,81","510,72","511,92","510,33","-","-0,05%"
"14.06.2019","511,07","512,88","512,88","510,25","-","-0,33%"
"13.06.2019","512,75","511,85","513,41","511,13","-","0,06%"
"12.06.2019","512,46","513,92","514,21","511,71","-","-0,28%"
"11.06.2019","513,91","512,52","516,77","512,44","-","0,29%"
"10.06.2019","512,44","509,70","514,34","509,66","-","0,53%"
"07.06.2019","509,76","504,63","511,17","504,55","-","1,01%"
"06.06.2019","504,67","502,45","505,34","502,23","-","0,33%"
"05.06.2019","503,02","499,90","503,02","499,90","-","0,76%"
"04.06.2019","499,21","493,11","499,74","492,32","-","1,37%"
"03.06.2019","492,47","492,14","494,36","491,36","-","0,07%"
"31.05.2019","492,12","496,12","496,44","491,15","-","-0,83%"
"30.05.2019","496,22","495,08","497,48","494,86","-","0,18%"
"29.05.2019","495,31","499,28","499,29","493,54","-","-0,87%"
"28.05.2019","499,66","502,25","504,00","499,55","-","-0,51%"
"27.05.2019","502,24","502,03","502,73","501,91","-","0,09%"
"24.05.2019","501,80","500,05","503,57","499,89","-","0,34%"
"23.05.2019","500,09","505,88","505,88","498,64","-","-1,17%"
"22.05.2019","506,01","507,24","507,63","505,56","-","-0,26%"
"21.05.2019","507,32","504,11","507,74","503,85","-","0,60%"
"20.05.2019","504,27","506,96","507,49","503,12","-","-0,52%"
"17.05.2019","506,93","509,92","510,34","506,37","-","-0,56%"
"16.05.2019","509,79","506,72","511,50","506,02","-","0,60%"
"15.05.2019","506,73","504,15","507,51","501,63","-","0,51%"
"14.05.2019","504,17","501,15","505,97","500,15","-","0,50%"
"13.05.2019","501,66","510,78","510,80","500,43","-","-1,85%"
"10.05.2019","511,11","509,24","512,02","505,07","-","0,35%"
"09.05.2019","509,33","512,97","513,05","505,52","-","-0,77%"
"08.05.2019","513,29","514,10","515,36","512,25","-","-0,22%"
"07.05.2019","514,40","521,34","521,70","512,27","-","-1,33%"
"06.05.2019","521,35","524,95","524,97","517,80","-","-0,67%"
"03.05.2019","524,85","520,99","525,24","520,68","-","0,72%"
"02.05.2019","521,09","522,55","522,82","519,28","-","-0,38%"
"01.05.2019","523,07","525,06","526,50","522,51","-","-0,34%"
"30.04.2019","524,84","524,54","525,27","522,35","-","0,09%"
"29.04.2019","524,39","523,63","525,27","523,59","-","0,12%"
"26.04.2019","523,74","521,61","523,74","521,13","-","0,36%"
"25.04.2019","521,87","522,36","522,58","520,06","-","-0,22%"
"24.04.2019","523,04","524,81","524,89","522,32","-","-0,28%"
"23.04.2019","524,53","521,87","524,80","521,44","-","0,53%"
"22.04.2019","521,76","521,59","521,96","520,58","-","0,01%"
"19.04.2019","521,69","521,65","521,81","521,58","-","0,01%"
"18.04.2019","521,66","522,00","522,05","520,00","-","-0,07%"
"17.04.2019","522,04","522,22","524,15","521,41","-","-0,06%"
"16.04.2019","522,33","521,32","523,16","521,13","-","0,16%"
"15.04.2019","521,51","521,52","522,24","520,35","-","0,04%"
"12.04.2019","521,29","518,44","521,72","518,22","-","0,50%"
"11.04.2019","518,70","519,38","519,44","517,75","-","-0,11%"
"10.04.2019","519,26","517,67","519,58","517,30","-","0,23%"
"09.04.2019","518,09","519,83","520,90","517,55","-","-0,34%"
"08.04.2019","519,88","519,16","520,00","518,20","-","0,16%"
"05.04.2019","519,04","517,25","519,17","517,19","-","0,34%"
"04.04.2019","517,28","517,32","517,53","515,96","-","0,00%"
"03.04.2019","517,28","514,69","518,68","514,65","-","0,56%"
"02.04.2019","514,39","514,10","514,86","513,31","-","0,01%"
"01.04.2019","514,35","508,44","514,41","508,42","-","1,14%"
"29.03.2019","508,55","505,11","508,55","505,10","-","0,68%"
"28.03.2019","505,14","504,68","505,80","503,15","-","0,06%"
"27.03.2019","504,83","506,97","507,68","502,74","-","-0,43%"
"26.03.2019","507,02","503,57","508,44","503,52","-","0,69%"
"25.03.2019","503,56","505,64","505,65","501,79","-","-0,46%"
"22.03.2019","505,88","513,76","514,30","505,67","-","-1,48%"
"21.03.2019","513,50","510,98","514,05","509,87","-","0,68%"
"20.03.2019","510,05","511,93","513,34","508,90","-","-0,42%"
"19.03.2019","512,19","510,59","514,47","510,33","-","0,16%"
"18.03.2019","511,36","508,82","511,62","508,78","-","0,52%"
"15.03.2019","508,72","505,46","509,58","505,45","-","0,63%"
"14.03.2019","505,56","505,94","506,24","504,86","-","0,00%"
"13.03.2019","505,54","503,09","506,56","502,18","-","0,51%"
"12.03.2019","502,99","501,12","503,78","501,12","-","0,49%"
"11.03.2019","500,55","494,89","500,87","494,71","-","1,14%"
"08.03.2019","494,91","497,40","497,43","492,58","-","-0,59%"
"07.03.2019","497,86","502,13","502,24","496,30","-","-0,87%"
"06.03.2019","502,22","504,13","504,52","501,92","-","-0,37%"
"05.03.2019","504,07","504,70","504,93","503,28","-","-0,11%"
"04.03.2019","504,60","505,62","507,45","502,07","-","-0,23%"
"01.03.2019","505,75","503,23","506,77","503,22","-","0,45%"
"28.02.2019","503,48","505,26","505,39","503,07","-","-0,38%"
"27.02.2019","505,40","505,94","506,16","503,25","-","-0,02%"
"26.02.2019","505,51","505,75","506,92","504,71","-","-0,04%"
"25.02.2019","505,69","504,25","507,66","504,25","-","0,31%"
"22.02.2019","504,15","501,46","504,58","501,05","-","0,49%"
"21.02.2019","501,69","502,85","503,37","500,37","-","-0,24%"
"20.02.2019","502,92","500,82","503,57","500,81","-","0,47%"
"19.02.2019","500,58","499,87","501,63","498,71","-","0,14%"
"18.02.2019","499,87","498,68","500,18","498,68","-","0,33%"
"15.02.2019","498,24","495,01","498,75","493,72","-","0,72%"
"14.02.2019","494,66","495,45","496,27","493,25","-","-0,25%"
"13.02.2019","495,92","494,60","497,22","494,60","-","0,33%"
"12.02.2019","494,30","488,87","494,96","488,81","-","1,10%"
"11.02.2019","488,91","488,65","490,08","488,31","-","0,04%"
"08.02.2019","488,72","490,18","490,18","485,91","-","-0,35%"
"07.02.2019","490,42","494,77","494,87","488,30","-","-0,94%"
"06.02.2019","495,08","496,19","496,46","494,32","-","-0,22%"
"05.02.2019","496,18","493,06","496,34","493,05","-","0,63%"
"04.02.2019","493,06","491,26","493,06","489,92","-","0,33%"
"01.02.2019","491,43","490,95","492,23","490,29","-","0,05%"
"31.01.2019","491,19","487,63","491,49","487,62","-","0,92%"
"30.01.2019","486,71","481,75","488,74","481,52","-","1,03%"
"29.01.2019","481,77","481,50","483,25","480,73","-","0,04%"
"28.01.2019","481,59","484,83","485,16","479,54","-","-0,61%"
"25.01.2019","484,53","479,56","485,33","479,53","-","0,98%"
"24.01.2019","479,84","478,93","480,26","477,82","-","0,23%"
"23.01.2019","478,74","478,37","480,55","476,24","-","0,07%"
"22.01.2019","478,41","483,51","483,61","476,77","-","-1,06%"
"21.01.2019","483,52","483,29","483,96","483,12","-","0,00%"
"18.01.2019","483,50","477,88","483,75","477,88","-","1,23%"
"17.01.2019","477,63","475,71","478,98","474,12","-","0,40%"
"16.01.2019","475,71","474,71","476,71","474,13","-","0,18%"
"15.01.2019","474,86","470,84","474,91","470,68","-","0,85%"
"14.01.2019","470,87","473,19","473,26","469,26","-","-0,51%"
"11.01.2019","473,26","472,90","474,26","470,81","-","0,01%"
"10.01.2019","473,23","471,99","473,23","469,00","-","0,35%"
"09.01.2019","471,57","467,26","472,98","467,25","-","0,92%"
"08.01.2019","467,27","464,06","468,18","463,62","-","0,71%"
"07.01.2019","463,99","460,02","465,71","460,00","-","0,88%"
"04.01.2019","459,94","448,36","460,54","447,09","-","2,62%"
"03.01.2019","448,21","454,87","455,13","448,00","-","-1,39%"
"02.01.2019","454,51","456,01","456,04","449,18","-","-0,26%"
"01.01.2019","455,68","456,04","456,36","455,68","-","0,00%"
"31.12.2018","455,66","452,81","455,96","452,78","-","0,66%"
