"DateTime","Bulls","Bears","Difference"
"2015-02-13 00:00:00",50861.41,-59040.2,-8178.789999999994
"2015-02-14 00:00:00",63252.62,-65010.56,-1757.939999999995
"2015-02-15 00:00:00",65253.51,-62998.33,2255.1800000000003
"2015-02-16 00:00:00",80296.88,-82550.87,-2253.9899999999907
"2015-02-17 00:00:00",79644.11,-81695.84,-2051.729999999996
"2015-02-18 00:00:00",94835.6,-94666.01,169.59000000001106
"2015-02-19 00:00:00",63771.77,-49708.46,14063.309999999998
"2015-02-20 00:00:00",130057.12,-129963.95,93.16999999999825
"2015-02-21 00:00:00",38146.01,-45106.08,-6960.07
"2015-02-22 00:00:00",22130.05,-32557.38,-10427.330000000002
"2015-02-23 00:00:00",57274.93,-57720.86,-445.9300000000003
"2015-02-24 00:00:00",29191.23,-30273.03,-1081.7999999999993
"2015-02-25 00:00:00",53680.03,-59684.73,-6004.700000000004
"2015-02-28 00:00:00",36548.99,-37239.61,-690.6200000000026
"2015-03-02 00:00:00",21904.86,-21963.14,-58.279999999998836
"2015-03-03 00:00:00",22836.98,-53153.36,-30316.38
